planSequence	executionPhase	qualification	examYear	sourceCategory	questionLabel	questionType	questionIntent	choiceCount	correctChoiceTextCount	explanationTextCount	sourceOrigin	isSiteSourced	firestoreQuestionIdCount	sourceQuestionKey	sourceConflictStatus	sourceContentConflictCount	sourceContentConflictFields	sourceUniqueKeys	reviewQuestionId	qualifiedReviewQuestionId	sourceFile
701	phase_3_otsu_all_sources	gas-shunin-otsu	2021	消費機器	問26	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2021:shohi:q26	none	0	[]	"[""gas-shunin:otsu:2021:shohi:q26:s01"", ""gas-shunin:otsu:2021:shohi:q26:s02"", ""gas-shunin:otsu:2021:shohi:q26:s03"", ""gas-shunin:otsu:2021:shohi:q26:s04"", ""gas-shunin:otsu:2021:shohi:q26:s05""]"	ab9fece7f57ed772	gas-shunin-otsu:ab9fece7f57ed772	output/gas-shunin-otsu/questions_json/2021/00_source/question_2021_3.json
702	phase_3_otsu_all_sources	gas-shunin-otsu	2021	消費機器	問27	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2021:shohi:q27	none	0	[]	"[""gas-shunin:otsu:2021:shohi:q27:s01"", ""gas-shunin:otsu:2021:shohi:q27:s02"", ""gas-shunin:otsu:2021:shohi:q27:s03"", ""gas-shunin:otsu:2021:shohi:q27:s04"", ""gas-shunin:otsu:2021:shohi:q27:s05""]"	23b68bdcb6547c87	gas-shunin-otsu:23b68bdcb6547c87	output/gas-shunin-otsu/questions_json/2021/00_source/question_2021_3.json
703	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問1	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q01	none	0	[]	"[""gas-shunin:otsu:2022:law:q01:s01"", ""gas-shunin:otsu:2022:law:q01:s02"", ""gas-shunin:otsu:2022:law:q01:s03"", ""gas-shunin:otsu:2022:law:q01:s04"", ""gas-shunin:otsu:2022:law:q01:s05""]"	b7fee1735aec29d0	gas-shunin-otsu:b7fee1735aec29d0	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
704	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問2	true_false	select_correct	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q02	none	0	[]	"[""gas-shunin:otsu:2022:law:q02:s01"", ""gas-shunin:otsu:2022:law:q02:s02"", ""gas-shunin:otsu:2022:law:q02:s03"", ""gas-shunin:otsu:2022:law:q02:s04"", ""gas-shunin:otsu:2022:law:q02:s05""]"	16ac8a1e9b5adc33	gas-shunin-otsu:16ac8a1e9b5adc33	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
705	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問3	true_false	select_correct	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q03	none	0	[]	"[""gas-shunin:otsu:2022:law:q03:s01"", ""gas-shunin:otsu:2022:law:q03:s02"", ""gas-shunin:otsu:2022:law:q03:s03"", ""gas-shunin:otsu:2022:law:q03:s04"", ""gas-shunin:otsu:2022:law:q03:s05""]"	335a0acfe7454e65	gas-shunin-otsu:335a0acfe7454e65	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
706	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問4	true_false		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q04	none	0	[]	"[""gas-shunin:otsu:2022:law:q04:s01"", ""gas-shunin:otsu:2022:law:q04:s02"", ""gas-shunin:otsu:2022:law:q04:s03"", ""gas-shunin:otsu:2022:law:q04:s04"", ""gas-shunin:otsu:2022:law:q04:s05""]"	d5a6abd4e99d904d	gas-shunin-otsu:d5a6abd4e99d904d	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
707	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問5	true_false	select_correct	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q05	none	0	[]	"[""gas-shunin:otsu:2022:law:q05:s01"", ""gas-shunin:otsu:2022:law:q05:s02"", ""gas-shunin:otsu:2022:law:q05:s03"", ""gas-shunin:otsu:2022:law:q05:s04"", ""gas-shunin:otsu:2022:law:q05:s05""]"	ed1fd58f1a2d8406	gas-shunin-otsu:ed1fd58f1a2d8406	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
708	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問6	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q06	none	0	[]	"[""gas-shunin:otsu:2022:law:q06:s01"", ""gas-shunin:otsu:2022:law:q06:s02"", ""gas-shunin:otsu:2022:law:q06:s03"", ""gas-shunin:otsu:2022:law:q06:s04"", ""gas-shunin:otsu:2022:law:q06:s05""]"	767b6598c199542e	gas-shunin-otsu:767b6598c199542e	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
709	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問7	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q07	none	0	[]	"[""gas-shunin:otsu:2022:law:q07:s01"", ""gas-shunin:otsu:2022:law:q07:s02"", ""gas-shunin:otsu:2022:law:q07:s03"", ""gas-shunin:otsu:2022:law:q07:s04"", ""gas-shunin:otsu:2022:law:q07:s05""]"	b2553afb8599ea15	gas-shunin-otsu:b2553afb8599ea15	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
710	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問8	true_false		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q08	none	0	[]	"[""gas-shunin:otsu:2022:law:q08:s01"", ""gas-shunin:otsu:2022:law:q08:s02"", ""gas-shunin:otsu:2022:law:q08:s03"", ""gas-shunin:otsu:2022:law:q08:s04"", ""gas-shunin:otsu:2022:law:q08:s05""]"	25762a0deacac659	gas-shunin-otsu:25762a0deacac659	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
711	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問9	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q09	none	0	[]	"[""gas-shunin:otsu:2022:law:q09:s01"", ""gas-shunin:otsu:2022:law:q09:s02"", ""gas-shunin:otsu:2022:law:q09:s03"", ""gas-shunin:otsu:2022:law:q09:s04"", ""gas-shunin:otsu:2022:law:q09:s05""]"	311acf0e1b310e09	gas-shunin-otsu:311acf0e1b310e09	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
712	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問10	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q10	none	0	[]	"[""gas-shunin:otsu:2022:law:q10:s01"", ""gas-shunin:otsu:2022:law:q10:s02"", ""gas-shunin:otsu:2022:law:q10:s03"", ""gas-shunin:otsu:2022:law:q10:s04"", ""gas-shunin:otsu:2022:law:q10:s05""]"	7f52316281c59988	gas-shunin-otsu:7f52316281c59988	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
713	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問11	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q11	none	0	[]	"[""gas-shunin:otsu:2022:law:q11:s01"", ""gas-shunin:otsu:2022:law:q11:s02"", ""gas-shunin:otsu:2022:law:q11:s03"", ""gas-shunin:otsu:2022:law:q11:s04"", ""gas-shunin:otsu:2022:law:q11:s05""]"	8d13531dbc4e12ac	gas-shunin-otsu:8d13531dbc4e12ac	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
714	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問12	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q12	none	0	[]	"[""gas-shunin:otsu:2022:law:q12:s01"", ""gas-shunin:otsu:2022:law:q12:s02"", ""gas-shunin:otsu:2022:law:q12:s03"", ""gas-shunin:otsu:2022:law:q12:s04"", ""gas-shunin:otsu:2022:law:q12:s05""]"	259db8d1a859bfbe	gas-shunin-otsu:259db8d1a859bfbe	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
715	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問13	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q13	none	0	[]	"[""gas-shunin:otsu:2022:law:q13:s01"", ""gas-shunin:otsu:2022:law:q13:s02"", ""gas-shunin:otsu:2022:law:q13:s03"", ""gas-shunin:otsu:2022:law:q13:s04"", ""gas-shunin:otsu:2022:law:q13:s05""]"	eb29c0574c77d80e	gas-shunin-otsu:eb29c0574c77d80e	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
716	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問14	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q14	none	0	[]	"[""gas-shunin:otsu:2022:law:q14:s01"", ""gas-shunin:otsu:2022:law:q14:s02"", ""gas-shunin:otsu:2022:law:q14:s03"", ""gas-shunin:otsu:2022:law:q14:s04"", ""gas-shunin:otsu:2022:law:q14:s05""]"	ee8c67c90fedaea2	gas-shunin-otsu:ee8c67c90fedaea2	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
717	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問15	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q15	none	0	[]	"[""gas-shunin:otsu:2022:law:q15:s01"", ""gas-shunin:otsu:2022:law:q15:s02"", ""gas-shunin:otsu:2022:law:q15:s03"", ""gas-shunin:otsu:2022:law:q15:s04"", ""gas-shunin:otsu:2022:law:q15:s05""]"	b9c5c7f3b4110684	gas-shunin-otsu:b9c5c7f3b4110684	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
718	phase_3_otsu_all_sources	gas-shunin-otsu	2022	法令	問16	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:law:q16	none	0	[]	"[""gas-shunin:otsu:2022:law:q16:s01"", ""gas-shunin:otsu:2022:law:q16:s02"", ""gas-shunin:otsu:2022:law:q16:s03"", ""gas-shunin:otsu:2022:law:q16:s04"", ""gas-shunin:otsu:2022:law:q16:s05""]"	250fbc3bceff6113	gas-shunin-otsu:250fbc3bceff6113	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
719	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問1	true_false		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q01	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q01:s01"", ""gas-shunin:otsu:2022:kiso:q01:s02"", ""gas-shunin:otsu:2022:kiso:q01:s03"", ""gas-shunin:otsu:2022:kiso:q01:s04"", ""gas-shunin:otsu:2022:kiso:q01:s05""]"	19d8741f84d7e87d	gas-shunin-otsu:19d8741f84d7e87d	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
720	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問2	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q02	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q02:s01"", ""gas-shunin:otsu:2022:kiso:q02:s02"", ""gas-shunin:otsu:2022:kiso:q02:s03"", ""gas-shunin:otsu:2022:kiso:q02:s04"", ""gas-shunin:otsu:2022:kiso:q02:s05""]"	a7184a92dc65b967	gas-shunin-otsu:a7184a92dc65b967	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
721	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問3	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q03	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q03:s01"", ""gas-shunin:otsu:2022:kiso:q03:s02"", ""gas-shunin:otsu:2022:kiso:q03:s03"", ""gas-shunin:otsu:2022:kiso:q03:s04"", ""gas-shunin:otsu:2022:kiso:q03:s05""]"	6fb2fb9f6cf9be1d	gas-shunin-otsu:6fb2fb9f6cf9be1d	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
722	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問4	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q04	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q04:s01"", ""gas-shunin:otsu:2022:kiso:q04:s02"", ""gas-shunin:otsu:2022:kiso:q04:s03"", ""gas-shunin:otsu:2022:kiso:q04:s04"", ""gas-shunin:otsu:2022:kiso:q04:s05""]"	6dd3ed429187c2e9	gas-shunin-otsu:6dd3ed429187c2e9	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
723	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問5	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q05	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q05:s01"", ""gas-shunin:otsu:2022:kiso:q05:s02"", ""gas-shunin:otsu:2022:kiso:q05:s03"", ""gas-shunin:otsu:2022:kiso:q05:s04"", ""gas-shunin:otsu:2022:kiso:q05:s05""]"	321401935b2c0752	gas-shunin-otsu:321401935b2c0752	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
724	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問6	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q06	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q06:s01"", ""gas-shunin:otsu:2022:kiso:q06:s02"", ""gas-shunin:otsu:2022:kiso:q06:s03"", ""gas-shunin:otsu:2022:kiso:q06:s04"", ""gas-shunin:otsu:2022:kiso:q06:s05""]"	38af652add416075	gas-shunin-otsu:38af652add416075	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
725	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問7	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q07	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q07:s01"", ""gas-shunin:otsu:2022:kiso:q07:s02"", ""gas-shunin:otsu:2022:kiso:q07:s03"", ""gas-shunin:otsu:2022:kiso:q07:s04"", ""gas-shunin:otsu:2022:kiso:q07:s05""]"	75fff811ce14d0f2	gas-shunin-otsu:75fff811ce14d0f2	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
726	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問8	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q08	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q08:s01"", ""gas-shunin:otsu:2022:kiso:q08:s02"", ""gas-shunin:otsu:2022:kiso:q08:s03"", ""gas-shunin:otsu:2022:kiso:q08:s04"", ""gas-shunin:otsu:2022:kiso:q08:s05""]"	f736123106dab303	gas-shunin-otsu:f736123106dab303	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
727	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問9	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q09	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q09:s01"", ""gas-shunin:otsu:2022:kiso:q09:s02"", ""gas-shunin:otsu:2022:kiso:q09:s03"", ""gas-shunin:otsu:2022:kiso:q09:s04"", ""gas-shunin:otsu:2022:kiso:q09:s05""]"	40c64cdf5e1d3aeb	gas-shunin-otsu:40c64cdf5e1d3aeb	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_1.json
728	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問10	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q10	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q10:s01"", ""gas-shunin:otsu:2022:kiso:q10:s02"", ""gas-shunin:otsu:2022:kiso:q10:s03"", ""gas-shunin:otsu:2022:kiso:q10:s04"", ""gas-shunin:otsu:2022:kiso:q10:s05""]"	8ede868c67c00cfd	gas-shunin-otsu:8ede868c67c00cfd	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
729	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問11	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q11	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q11:s01"", ""gas-shunin:otsu:2022:kiso:q11:s02"", ""gas-shunin:otsu:2022:kiso:q11:s03"", ""gas-shunin:otsu:2022:kiso:q11:s04"", ""gas-shunin:otsu:2022:kiso:q11:s05""]"	8ea9c0501cd0378d	gas-shunin-otsu:8ea9c0501cd0378d	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
730	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問12	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q12	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q12:s01"", ""gas-shunin:otsu:2022:kiso:q12:s02"", ""gas-shunin:otsu:2022:kiso:q12:s03"", ""gas-shunin:otsu:2022:kiso:q12:s04"", ""gas-shunin:otsu:2022:kiso:q12:s05""]"	0e682ede0a70e415	gas-shunin-otsu:0e682ede0a70e415	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
731	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問13	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q13	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q13:s01"", ""gas-shunin:otsu:2022:kiso:q13:s02"", ""gas-shunin:otsu:2022:kiso:q13:s03"", ""gas-shunin:otsu:2022:kiso:q13:s04"", ""gas-shunin:otsu:2022:kiso:q13:s05""]"	cbc8dad0ef7f109d	gas-shunin-otsu:cbc8dad0ef7f109d	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
732	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問14	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q14	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q14:s01"", ""gas-shunin:otsu:2022:kiso:q14:s02"", ""gas-shunin:otsu:2022:kiso:q14:s03"", ""gas-shunin:otsu:2022:kiso:q14:s04"", ""gas-shunin:otsu:2022:kiso:q14:s05""]"	52282e43fcced9ec	gas-shunin-otsu:52282e43fcced9ec	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
733	phase_3_otsu_all_sources	gas-shunin-otsu	2022	基礎理論	問15	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kiso:q15	none	0	[]	"[""gas-shunin:otsu:2022:kiso:q15:s01"", ""gas-shunin:otsu:2022:kiso:q15:s02"", ""gas-shunin:otsu:2022:kiso:q15:s03"", ""gas-shunin:otsu:2022:kiso:q15:s04"", ""gas-shunin:otsu:2022:kiso:q15:s05""]"	d281a1bfaca91985	gas-shunin-otsu:d281a1bfaca91985	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
734	phase_3_otsu_all_sources	gas-shunin-otsu	2022	製造	問1	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:seizo:q01	none	0	[]	"[""gas-shunin:otsu:2022:seizo:q01:s01"", ""gas-shunin:otsu:2022:seizo:q01:s02"", ""gas-shunin:otsu:2022:seizo:q01:s03"", ""gas-shunin:otsu:2022:seizo:q01:s04"", ""gas-shunin:otsu:2022:seizo:q01:s05""]"	ec7e5c572f2bab64	gas-shunin-otsu:ec7e5c572f2bab64	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
735	phase_3_otsu_all_sources	gas-shunin-otsu	2022	製造	問2	true_false	select_correct	2	2	0	gassyunin_site	True	0	gas-shunin:otsu:2022:seizo:q02	none	0	[]	"[""gas-shunin:otsu:2022:seizo:q02:s01"", ""gas-shunin:otsu:2022:seizo:q02:s02""]"	190badc85dd959e2	gas-shunin-otsu:190badc85dd959e2	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
736	phase_3_otsu_all_sources	gas-shunin-otsu	2022	製造	問3	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:seizo:q03	none	0	[]	"[""gas-shunin:otsu:2022:seizo:q03:s01"", ""gas-shunin:otsu:2022:seizo:q03:s02"", ""gas-shunin:otsu:2022:seizo:q03:s03"", ""gas-shunin:otsu:2022:seizo:q03:s04"", ""gas-shunin:otsu:2022:seizo:q03:s05""]"	7de93f61e5847f73	gas-shunin-otsu:7de93f61e5847f73	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
737	phase_3_otsu_all_sources	gas-shunin-otsu	2022	製造	問4	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:seizo:q04	none	0	[]	"[""gas-shunin:otsu:2022:seizo:q04:s01"", ""gas-shunin:otsu:2022:seizo:q04:s02"", ""gas-shunin:otsu:2022:seizo:q04:s03"", ""gas-shunin:otsu:2022:seizo:q04:s04"", ""gas-shunin:otsu:2022:seizo:q04:s05""]"	bcc7989eafdf73a4	gas-shunin-otsu:bcc7989eafdf73a4	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
738	phase_3_otsu_all_sources	gas-shunin-otsu	2022	製造	問5	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:seizo:q05	none	0	[]	"[""gas-shunin:otsu:2022:seizo:q05:s01"", ""gas-shunin:otsu:2022:seizo:q05:s02"", ""gas-shunin:otsu:2022:seizo:q05:s03"", ""gas-shunin:otsu:2022:seizo:q05:s04"", ""gas-shunin:otsu:2022:seizo:q05:s05""]"	649fee0c46e8f7ca	gas-shunin-otsu:649fee0c46e8f7ca	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
739	phase_3_otsu_all_sources	gas-shunin-otsu	2022	製造	問6	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:seizo:q06	none	0	[]	"[""gas-shunin:otsu:2022:seizo:q06:s01"", ""gas-shunin:otsu:2022:seizo:q06:s02"", ""gas-shunin:otsu:2022:seizo:q06:s03"", ""gas-shunin:otsu:2022:seizo:q06:s04"", ""gas-shunin:otsu:2022:seizo:q06:s05""]"	bafde25c56a1bb71	gas-shunin-otsu:bafde25c56a1bb71	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
740	phase_3_otsu_all_sources	gas-shunin-otsu	2022	製造	問7	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:seizo:q07	none	0	[]	"[""gas-shunin:otsu:2022:seizo:q07:s01"", ""gas-shunin:otsu:2022:seizo:q07:s02"", ""gas-shunin:otsu:2022:seizo:q07:s03"", ""gas-shunin:otsu:2022:seizo:q07:s04"", ""gas-shunin:otsu:2022:seizo:q07:s05""]"	478a753a8f5e9017	gas-shunin-otsu:478a753a8f5e9017	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
741	phase_3_otsu_all_sources	gas-shunin-otsu	2022	製造	問8	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:seizo:q08	none	0	[]	"[""gas-shunin:otsu:2022:seizo:q08:s01"", ""gas-shunin:otsu:2022:seizo:q08:s02"", ""gas-shunin:otsu:2022:seizo:q08:s03"", ""gas-shunin:otsu:2022:seizo:q08:s04"", ""gas-shunin:otsu:2022:seizo:q08:s05""]"	89a10a1e99dc8a71	gas-shunin-otsu:89a10a1e99dc8a71	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
742	phase_3_otsu_all_sources	gas-shunin-otsu	2022	製造	問9	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:seizo:q09	none	0	[]	"[""gas-shunin:otsu:2022:seizo:q09:s01"", ""gas-shunin:otsu:2022:seizo:q09:s02"", ""gas-shunin:otsu:2022:seizo:q09:s03"", ""gas-shunin:otsu:2022:seizo:q09:s04"", ""gas-shunin:otsu:2022:seizo:q09:s05""]"	07a5826778e1606a	gas-shunin-otsu:07a5826778e1606a	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
743	phase_3_otsu_all_sources	gas-shunin-otsu	2022	供給	問10	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kyokyu:q10	none	0	[]	"[""gas-shunin:otsu:2022:kyokyu:q10:s01"", ""gas-shunin:otsu:2022:kyokyu:q10:s02"", ""gas-shunin:otsu:2022:kyokyu:q10:s03"", ""gas-shunin:otsu:2022:kyokyu:q10:s04"", ""gas-shunin:otsu:2022:kyokyu:q10:s05""]"	f74dc138c94ba44a	gas-shunin-otsu:f74dc138c94ba44a	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
744	phase_3_otsu_all_sources	gas-shunin-otsu	2022	供給	問11	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kyokyu:q11	none	0	[]	"[""gas-shunin:otsu:2022:kyokyu:q11:s01"", ""gas-shunin:otsu:2022:kyokyu:q11:s02"", ""gas-shunin:otsu:2022:kyokyu:q11:s03"", ""gas-shunin:otsu:2022:kyokyu:q11:s04"", ""gas-shunin:otsu:2022:kyokyu:q11:s05""]"	6ae9e839bb58b1a3	gas-shunin-otsu:6ae9e839bb58b1a3	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
745	phase_3_otsu_all_sources	gas-shunin-otsu	2022	供給	問12	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kyokyu:q12	none	0	[]	"[""gas-shunin:otsu:2022:kyokyu:q12:s01"", ""gas-shunin:otsu:2022:kyokyu:q12:s02"", ""gas-shunin:otsu:2022:kyokyu:q12:s03"", ""gas-shunin:otsu:2022:kyokyu:q12:s04"", ""gas-shunin:otsu:2022:kyokyu:q12:s05""]"	494a8e58834dcfe4	gas-shunin-otsu:494a8e58834dcfe4	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
746	phase_3_otsu_all_sources	gas-shunin-otsu	2022	供給	問13	group_choice		5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kyokyu:q13	none	0	[]	"[""gas-shunin:otsu:2022:kyokyu:q13:s01"", ""gas-shunin:otsu:2022:kyokyu:q13:s02"", ""gas-shunin:otsu:2022:kyokyu:q13:s03"", ""gas-shunin:otsu:2022:kyokyu:q13:s04"", ""gas-shunin:otsu:2022:kyokyu:q13:s05""]"	d5077816bc56e7f6	gas-shunin-otsu:d5077816bc56e7f6	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
747	phase_3_otsu_all_sources	gas-shunin-otsu	2022	供給	問14	true_false	select_incorrect	5	5	0	gassyunin_site	True	0	gas-shunin:otsu:2022:kyokyu:q14	none	0	[]	"[""gas-shunin:otsu:2022:kyokyu:q14:s01"", ""gas-shunin:otsu:2022:kyokyu:q14:s02"", ""gas-shunin:otsu:2022:kyokyu:q14:s03"", ""gas-shunin:otsu:2022:kyokyu:q14:s04"", ""gas-shunin:otsu:2022:kyokyu:q14:s05""]"	bf13e41e3adba0f8	gas-shunin-otsu:bf13e41e3adba0f8	output/gas-shunin-otsu/questions_json/2022/00_source/question_2022_2.json
